798ab172-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-08,172800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ab1fa-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-09,172800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ab28e-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-10,172800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ab59a-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-11,172800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ab60a-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-12,172800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ab699-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-13,172800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ab98b-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-14,172800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798aba02-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-15,172800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798aba8f-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-16,172800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798abd62-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-17,172800,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
